Cycle,True_labels,Predicted_labels,Errors,Run_times
5389,0,0,1,39.00885582
5390,0,0,1,39.0086174
5391,0,0,1,43.01071167
5392,0,0,1,39.00790215
5393,0,0,1,38.51366043
5394,0,0,1,40.0094986
5395,0,0,1,215.5752182
5396,0,0,1,41.01014137
5397,0,0,1,38.00797462
5398,0,0,1,41.00894928
5399,0,0,1,39.00980949
5400,0,0,1,38.00725937
5401,0,0,1,41.00894928
5402,0,0,1,38.00940514
5403,0,0,1,40.00902176
5404,0,0,1,39.00909424
5405,0,0,1,40.0083065
5406,0,0,1,43.00951958
5407,0,0,1,43.01118851
5408,0,0,1,42.00816154
5409,0,0,1,39.00909424
5410,0,0,1,39.00885582
5411,0,0,1,39.00814056
5412,0,0,1,40.0094986
5413,0,0,1,39.00885582
5414,0,0,1,40.00878334
5415,0,0,1,41.00942612
5416,0,0,1,39.00933266
5417,0,0,1,39.00885582
5418,0,0,1,38.00749779
5419,0,0,1,43.01071167
5420,0,0,1,40.00973701
5421,0,0,1,38.00725937
5422,0,0,1,40.00854492
5423,0,0,1,39.0086174
5424,0,0,1,40.00926018
5425,0,0,1,39.01052475
5426,0,0,1,40.00711441
5427,0,0,1,39.00837898
5428,0,0,1,39.00814056
5429,0,0,1,42.00911522
5430,0,0,1,38.0089283
5431,0,0,1,39.00933266
5432,0,0,1,40.00902176
5433,0,0,1,39.00766373
5434,0,0,1,39.00933266
5435,0,0,1,38.00916672
5436,0,0,1,41.00942612
5437,0,0,1,40.00806808
5438,0,0,1,38.00868988
5439,0,0,1,40.00878334
5440,0,0,1,39.00957108
5441,0,0,1,39.00837898
5442,0,0,1,38.0089283
5443,0,0,1,42.00911522
5444,0,0,1,38.01012039
5445,0,0,1,39.00718689
5446,0,0,1,42.01030731
5447,0,0,1,39.0086174
5448,0,0,1,38.00821304
5449,0,0,1,38.00821304
5450,0,0,1,43.00999641
5451,0,0,1,39.00909424
5452,0,0,1,40.00878334
5453,0,0,1,42.00959206
5454,0,0,1,40.00878334
5455,0,0,1,39.00837898
5456,0,0,1,39.00909424
5457,0,0,1,41.00990295
5458,0,0,1,39.00814056
5459,0,0,1,40.00902176
5460,0,0,1,41.00966454
5461,0,0,1,39.01386261
5462,0,0,1,40.00854492
5463,0,0,1,40.00902176
5464,0,0,1,39.01338577
5465,0,0,1,41.01014137
5466,0,0,1,38.01298141
5467,0,0,1,41.01037979
5468,0,0,1,39.00814056
5469,0,0,1,40.01283646
5470,0,0,1,40.00973701
5471,0,0,1,39.01648521
5472,0,0,1,39.0086174
5473,0,0,1,39.00885582
5474,0,0,1,40.47989845
5475,0,0,1,39.00885582
5476,0,0,1,39.01290894
5477,0,0,1,41.01014137
5478,0,0,1,39.00790215
5479,0,0,1,39.43562508
5480,0,0,1,39.00766373
5481,0,0,1,41.00966454
5482,0,0,1,39.00837898
5483,0,0,1,39.0124321
5484,0,0,1,42.0050621
5485,0,0,1,40.00902176
5486,0,0,1,41.00966454
5487,0,0,1,42.00959206
5488,0,0,1,43.01071167
5489,0,0,1,42.0088768
5490,0,0,1,42.00911522
5491,0,0,1,42.00959206
5492,0,0,1,43.00951958
5493,0,0,1,40.01021385
5494,0,0,1,42.00839996
5495,0,0,1,40.01092911
5496,0,0,1,39.01648521
5497,0,0,1,37.00685501
5498,0,0,1,40.00902176
5499,0,0,1,42.0088768
5500,0,0,1,38.01059723
5501,0,0,1,40.00782967
5502,0,0,1,39.00766373
5503,0,0,1,40.01069069
5504,0,0,1,38.00749779
5505,0,0,1,41.00990295
5506,0,0,1,38.00821304
5507,0,0,1,39.00814056
5508,0,0,1,42.01102257
5509,0,0,1,43.01214218
5510,0,0,1,41.00561142
5511,0,0,1,43.01023483
5512,0,0,1,43.00904274
5513,0,0,1,40.00926018
5514,0,0,1,41.01109505
5515,0,0,1,42.00720787
5516,0,0,1,43.00999641
5517,0,0,1,39.00909424
5518,0,0,1,40.0083065
5519,0,0,1,40.00973701
5520,0,0,1,41.01896286
5521,0,0,1,38.00940514
5522,0,0,1,41.00847244
5523,0,0,1,40.0094986
5524,0,0,1,39.00957108
5525,0,0,1,39.01004791
5526,0,0,1,40.00735283
5527,0,0,1,38.00821304
5528,0,0,1,39.00957108
5529,0,0,1,40.00973701
5530,0,0,1,39.0086174
5531,0,0,1,39.00909424
5532,0,0,1,38.00845146
5533,0,0,1,41.00990295
5534,0,0,1,39.00814056
5535,0,0,1,38.00940514
5536,0,0,1,43.009758
5537,0,0,1,38.00845146
5538,0,0,1,39.00957108
5539,0,0,1,39.00933266
5540,0,0,1,41.00871086
5541,0,0,1,42.00911522
5542,0,0,1,43.00928116
5543,0,0,1,41.00871086
5544,0,0,1,39.00837898
5545,0,0,1,39.01004791
5546,0,0,1,40.00854492
5547,0,0,1,41.01014137
5548,0,0,1,39.00790215
5549,0,0,1,39.00885582
5550,0,0,1,41.01014137
5551,0,0,1,39.00885582
5552,0,0,1,39.00790215
5553,0,0,1,42.00935364
5554,0,0,1,42.0088768
5555,0,0,1,41.00990295
5556,0,0,1,41.00894928
5557,0,0,1,40.01045227
5558,0,0,1,38.00678253
5559,0,0,1,39.00909424
5560,0,0,1,39.0086174
5561,0,0,1,41.00990295
5562,0,0,1,38.00821304
5563,0,0,1,41.00990295
5564,0,0,1,41.00823402
5565,0,0,1,40.00973701
5566,0,0,1,39.00837898
5567,0,0,1,44.00920868
5568,0,0,1,215.04879
5569,0,0,1,39.00957108
5570,0,0,1,40.0083065
5571,0,0,1,38.01012039
5572,0,0,1,46.01025581
5573,0,0,1,38.00845146
5574,0,0,1,39.00742531
5575,0,0,1,40.01021385
5576,0,0,1,44.0094471
5577,0,0,1,40.00926018
5578,0,0,1,43.01023483
5579,0,0,1,41.00847244
5580,0,0,1,39.00814056
5581,0,0,1,39.01028633
5582,0,0,1,40.00854492
5583,0,0,1,39.0086174
5584,0,0,1,39.0086174
5585,0,0,1,40.00902176
5586,0,0,1,38.00868988
5587,0,0,1,39.00909424
5588,0,0,1,41.0091877
5589,0,0,1,41.01037979
5590,0,0,1,39.00766373
5591,0,0,1,39.00814056
5592,0,0,1,41.0091877
5593,0,0,1,39.00980949
5594,0,0,1,38.00821304
5595,0,0,1,40.00854492
5596,0,0,1,43.00951958
5597,0,0,1,39.01052475
5598,0,0,1,40.00711441
5599,0,0,1,42.01102257
5600,0,0,1,40.00759125
5601,0,0,1,44.01016235
5602,0,0,1,40.00878334
5603,0,0,1,41.01109505
5604,0,0,1,39.00718689
5605,0,0,1,39.00957108
5606,0,0,1,42.0088768
5607,0,0,1,40.00878334
5608,0,0,1,45.01008987
5609,0,0,1,41.0091877
5610,0,0,1,40.00973701
5611,0,0,1,39.0086174
5612,0,0,1,47.01042175
5613,0,0,1,41.01037979
5614,0,0,1,40.01045227
5615,0,0,1,41.00894928
5616,0,0,1,44.00730133
5617,0,0,1,43.01142693
5618,0,0,1,40.00782967
5619,0,0,1,42.00863838
5620,0,0,1,45.01104355
5621,0,0,1,45.00985146
5622,0,0,1,44.01016235
5623,0,0,1,42.00911522
5624,0,0,1,41.00942612
5625,0,0,1,39.00885582
5626,0,0,1,38.00773621
5627,0,0,1,46.00977898
5628,0,0,1,39.01004791
5629,0,0,1,43.009758
5630,0,0,1,42.01006889
5631,0,0,1,41.00990295
5632,0,0,1,39.00766373
5633,0,0,1,39.01267052
5634,0,0,1,41.00799561
5635,0,0,1,38.00797462
5636,0,0,1,39.00933266
5637,0,0,1,42.00911522
5638,0,0,1,40.0083065
5639,0,0,1,40.0094986
5640,0,0,1,43.009758
5641,0,0,1,40.00997543
5642,0,0,1,43.00880432
5643,0,0,1,44.01016235
5644,0,0,1,42.00959206
5645,0,0,1,42.01006889
5646,0,0,1,38.00916672
5647,0,0,1,41.00799561
5648,0,0,1,39.00933266
5649,0,0,1,38.0089283
5650,0,0,1,40.00806808
5651,0,0,1,40.00902176
5652,0,0,1,39.0086174
5653,0,0,1,39.00957108
5654,0,0,1,40.00854492
5655,0,0,1,40.00902176
5656,0,0,1,45.00961304
5657,0,0,1,41.00990295
5658,0,0,1,44.00920868
5659,0,0,1,39.00980949
5660,0,0,1,39.00837898
5661,0,0,1,40.00854492
5662,0,0,1,39.00885582
5663,0,0,1,39.01028633
5664,0,0,1,38.00725937
5665,0,0,1,43.009758
5666,0,0,1,41.00990295
5667,0,0,1,40.00902176
5668,0,0,1,46.02599144
5669,0,0,1,41.99433327
5670,0,0,1,40.00806808
5671,0,0,1,42.00911522
5672,0,0,1,39.00909424
5673,0,0,1,38.00845146
5674,0,0,1,52.01148987
5675,0,0,1,46.01097107
5676,0,0,1,43.009758
5677,0,0,1,45.01056671
5678,0,0,1,42.00839996
5679,0,0,1,42.01078415
5680,0,0,1,39.00909424
5681,0,0,1,39.00814056
5682,0,0,1,40.01116753
5683,0,0,1,41.00799561
5684,0,0,1,41.00823402
5685,0,0,1,41.00966454
5686,0,0,1,40.00902176
5687,0,0,1,39.00909424
5688,0,0,1,41.0091877
5689,0,0,1,41.00871086
5690,0,0,1,39.0086174
5691,0,0,1,39.00909424
5692,0,0,1,42.00935364
5693,0,0,1,38.0089283
5694,0,0,1,40.00926018
5695,0,0,1,39.00837898
5696,0,0,1,41.00871086
5697,0,0,1,40.00973701
5698,0,0,1,38.00964355
5699,0,0,1,41.00799561
5700,0,0,1,39.0086174
5701,0,0,1,39.00933266
5702,0,0,1,39.00885582
5703,0,0,1,41.00871086
5704,0,0,1,39.00909424
5705,0,0,1,39.00837898
5706,0,0,1,43.009758
5707,0,0,1,39.00980949
5708,0,0,1,39.00837898
5709,0,0,1,38.00868988
5710,0,0,1,40.00782967
5711,0,0,1,40.00878334
5712,0,0,1,39.00933266
5713,0,0,1,41.0091877
5714,0,0,1,39.00909424
5715,0,0,1,39.00885582
5716,0,0,1,38.01059723
5717,0,0,1,41.00751877
5718,0,0,1,38.00845146
5719,0,0,1,39.00933266
5720,0,0,1,40.00878334
5721,0,0,1,40.00878334
5722,0,0,1,38.00964355
5723,0,0,1,39.00814056
5724,0,0,1,42.01006889
5725,0,0,1,39.00980949
5726,0,0,1,38.00773621
5727,0,0,1,41.01014137
5728,0,0,1,39.00718689
5729,0,0,1,38.00940514
5730,0,0,1,41.00871086
5731,0,0,1,42.01054573
5732,0,0,1,41.00847244
5733,0,0,1,39.0086174
5734,0,0,1,41.0091877
5735,0,0,1,39.00885582
5736,0,0,1,39.0086174
5737,0,0,1,38.00845146
5738,0,0,1,41.00942612
5739,0,0,1,39.00980949
5740,0,0,1,39.00742531
5741,0,0,1,40.00926018
5742,0,0,1,213.0486965
5743,0,0,1,38.00916672
5744,0,0,1,40.01760483
5745,0,0,1,42.99998283
5746,0,0,1,42.00935364
5747,0,0,1,41.01037979
5748,0,0,1,42.00792313
5749,0,0,1,40.00997543
5750,0,0,1,43.01166534
5751,0,0,1,41.00704193
5752,0,0,1,45.01008987
5753,0,0,1,41.01014137
5754,0,0,1,39.00837898
5755,0,0,1,40.0083065
5756,0,0,1,38.00940514
5757,0,0,1,39.0086174
5758,0,0,1,41.00847244
5759,0,0,1,41.00942612
5760,0,0,1,40.00902176
5761,0,0,1,39.00885582
5762,0,0,1,41.00942612
5763,0,0,1,39.00933266
5764,0,0,1,39.00837898
5765,0,0,1,42.00935364
5766,0,0,1,41.00894928
5767,0,0,1,42.01102257
5768,0,0,1,40.00759125
5769,0,0,1,42.01126099
5770,0,0,1,41.01061821
5771,0,0,1,40.00735283
5772,0,0,1,39.00766373
5773,0,0,1,42.00911522
5774,0,0,1,39.00885582
5775,0,0,1,39.01052475
5776,0,0,1,41.00894928
5777,0,0,1,39.00742531
5778,0,0,1,39.00980949
5779,0,0,1,41.00894928
5780,0,0,1,39.00790215
5781,0,0,1,39.00933266
5782,0,0,1,40.00926018
5783,0,0,1,41.00871086
5784,0,0,1,41.01037979
5785,0,0,1,38.00797462
5786,0,0,1,40.00878334
5787,0,0,1,41.01061821
5788,0,0,1,39.00694847
5789,0,0,1,38.00916672
5790,0,0,1,42.00911522
5791,0,0,1,39.01100159
5792,0,0,1,40.00663757
5793,0,0,1,41.01109505
5794,0,0,1,39.00742531
5795,0,0,1,39.00933266
5796,0,0,1,40.00854492
5797,0,0,1,42.00983047
5798,0,0,1,40.00926018
5799,0,0,1,38.00868988
5800,0,0,1,43.00880432
5801,0,0,1,39.00909424
5802,0,0,1,41.00966454
5803,0,0,1,38.00821304
5804,0,0,1,42.00983047
5805,0,0,1,38.00916672
5806,0,0,1,38.00702095
5807,0,0,1,40.00973701
5808,0,0,1,39.0086174
5809,0,0,1,38.00821304
5810,0,0,1,41.00894928
5811,0,0,1,38.00940514
5812,0,0,1,39.00790215
5813,0,0,1,38.00940514
5814,0,0,1,41.00894928
5815,0,0,1,39.0086174
5816,0,0,1,39.0086174
5817,0,0,1,41.0091877
5818,0,0,1,39.00766373
5819,0,0,1,39.00957108
5820,0,0,1,39.00957108
5821,0,0,1,41.00871086
5822,0,0,1,39.00933266
5823,0,0,1,39.01004791
5824,0,0,1,41.00728035
5825,0,0,1,38.00916672
5826,0,0,1,40.01069069
5827,0,0,1,39.00742531
5828,0,0,1,42.00959206
5829,0,0,1,39.00933266
5830,0,0,1,39.00814056
5831,0,0,1,40.00926018
5832,0,0,1,38.00821304
5833,0,0,1,40.00902176
5834,0,0,1,39.00885582
5835,0,0,1,41.38493538
5836,0,0,1,38.00773621
5837,0,0,1,40.01021385
5838,0,0,1,41.0091877
5839,0,0,1,39.00766373
5840,0,0,1,39.00909424
5841,0,0,1,42.01030731
5842,0,0,1,39.00933266
5843,0,0,1,39.00718689
5844,0,0,1,38.00916672
5845,0,0,1,42.00983047
5846,0,0,1,38.00749779
5847,0,0,1,39.00909424
5848,0,0,1,41.0091877
5849,0,0,1,39.00980949
5850,0,0,1,39.01028633
5851,0,0,1,41.00680351
5852,0,0,1,41.00990295
5853,0,0,1,44.00873184
5854,0,0,1,43.009758
5855,0,0,1,45.01128197
5856,0,0,1,39.00885582
5857,0,0,1,40.00854492
5858,0,0,1,38.01059723
5859,0,0,1,41.00656509
5860,0,0,1,38.00988197
5861,0,0,1,38.00797462
5862,0,0,1,41.00966454
5863,0,0,1,38.00797462
5864,0,0,1,39.00957108
5865,0,0,1,38.00868988
5866,0,0,1,43.00880432
5867,0,0,1,38.00964355
5868,0,0,1,39.00814056
5869,0,0,1,40.0083065
5870,0,0,1,38.01059723
5871,0,0,1,38.00749779
5872,0,0,1,38.00821304
5873,0,0,1,40.01021385
5874,0,0,1,39.00742531
5875,0,0,1,38.01012039
5876,0,0,1,41.00704193
5877,0,0,1,39.0086174
5878,0,0,1,41.01014137
5879,0,0,1,37.00876236
5880,0,0,1,42.00959206
5881,0,0,1,44.0094471
5882,0,0,1,41.01061821
5883,0,0,1,42.00720787
5884,0,0,1,39.01028633
5885,0,0,1,41.00775719
5886,0,0,1,42.01054573
5887,0,0,1,43.00832748
5888,0,0,1,44.00992393
5889,0,0,1,40.01021385
5890,0,0,1,42.01030731
5891,0,0,1,40.00711441
5892,0,0,1,39.01076317
5893,0,0,1,38.00654411
5894,0,0,1,41.00966454
5895,0,0,1,39.00957108
5896,0,0,1,39.00980949
5897,0,0,1,40.00711441
5898,0,0,1,38.00988197
5899,0,0,1,38.00845146
5900,0,0,1,40.00711441
5901,0,0,1,46.01049423
5902,0,0,1,41.00990295
5903,0,0,1,42.00863838
5904,0,0,1,43.01047325
5905,0,0,1,40.00854492
5906,0,0,1,40.01021385
5907,0,0,1,42.00816154
5908,0,0,1,44.00992393
5909,0,0,1,39.01004791
5910,0,0,1,39.00837898
5911,0,0,1,41.00894928
5912,0,0,1,40.01021385
5913,0,0,1,39.3717289
5914,0,0,1,39.00885582
5915,0,0,1,219.0494537
5916,0,0,1,38.52343559
5917,0,0,1,39.0086174
5918,0,0,1,39.00814056
5919,0,0,1,40.19832611
5920,0,0,1,39.10255432
5921,0,0,1,38.00916672
5922,0,0,1,40.00926018
5923,0,0,1,40.01092911
5924,0,0,1,39.00742531
5925,0,0,1,40.00854492
5926,0,0,1,38.00821304
5927,0,0,1,39.0086174
5928,0,0,1,39.00885582
5929,0,0,1,42.00983047
5930,0,0,1,41.00871086
5931,0,0,1,39.00885582
5932,0,0,1,41.00871086
5933,0,0,1,39.01004791
5934,0,0,1,40.0083065
5935,0,0,1,39.00933266
5936,0,0,1,41.00847244
5937,0,0,1,39.00957108
5938,0,0,1,38.00940514
5939,0,0,1,41.00966454
5940,0,0,1,39.00742531
5941,0,0,1,42.00983047
5942,0,0,1,39.00885582
5943,0,0,1,41.00894928
5944,0,0,1,41.00871086
5945,0,0,1,39.01004791
5946,0,0,1,40.00854492
5947,0,0,1,40.0094986
5948,0,0,1,39.00790215
5949,0,0,1,40.01045227
5950,0,0,1,41.00799561
5951,0,0,1,40.00973701
5952,0,0,1,39.00814056
5953,0,0,1,40.00878334
5954,0,0,1,40.00926018
5955,0,0,1,39.00909424
5956,0,0,1,42.00959206
5957,0,0,1,39.00814056
5958,0,0,1,39.00957108
5959,0,0,1,40.0094986
5960,0,0,1,45.01056671
5961,0,0,1,39.00814056
5962,0,0,1,39.00814056
5963,0,0,1,41.00942612
5964,0,0,1,41.00942612
5965,0,0,1,40.0094986
5966,0,0,1,40.0083065
5967,0,0,1,42.01030731
5968,0,0,1,39.0086174
5969,0,0,1,41.00966454
5970,0,0,1,46.01168633
5971,0,0,1,39.00647163
5972,0,0,1,39.00885582
5973,0,0,1,39.00885582
5974,0,0,1,42.01054573
5975,0,0,1,40.0083065
5976,0,0,1,38.00845146
5977,0,0,1,41.00990295
5978,0,0,1,39.00957108
5979,0,0,1,40.00782967
5980,0,0,1,43.00928116
5981,0,0,1,41.00966454
5982,0,0,1,39.00909424
5983,0,0,1,40.01784325
5984,0,0,1,40.99988937
5985,0,0,1,39.00909424
5986,0,0,1,38.00868988
5987,0,0,1,41.00894928
5988,0,0,1,39.00814056
5989,0,0,1,39.00980949
5990,0,0,1,38.00797462
5991,0,0,1,41.00942612
5992,0,0,1,38.00845146
5993,0,0,1,39.00909424
5994,0,0,1,42.0088768
5995,0,0,1,39.01028633
5996,0,0,1,39.00694847
5997,0,0,1,41.01109505
5998,0,0,1,42.00768471
5999,0,0,1,39.00957108
6000,0,0,1,39.00790215
6001,0,0,1,41.01014137
6002,0,0,1,40.00926018
6003,0,0,1,38.00773621
6004,0,0,1,38.00868988
6005,0,0,1,41.0091877
6006,0,0,1,40.00878334
6007,0,0,1,39.00957108
6008,0,0,1,43.00904274
6009,0,0,1,42.00935364
6010,0,0,1,39.01028633
6011,0,0,1,43.88689995
6012,0,0,1,45.00937462
6013,0,0,1,45.01128197
6014,0,0,1,40.00926018
6015,0,0,1,42.83809662
6016,0,0,1,42.00863838
6017,0,0,1,41.66078568
6018,0,0,1,42.00029373
6019,0,0,1,41.01085663
6020,0,0,1,45.00889778
6021,0,0,1,39.00837898
6022,0,0,1,40.64893723
6023,0,0,1,39.0086174
6024,0,0,1,39.00980949
6025,0,0,1,39.68405724
6026,0,0,1,39.0086174
6027,0,0,1,38.44666481
6028,0,0,1,39.0086174
6029,0,0,1,41.0091877
6030,0,0,1,44.00992393
6031,0,0,1,40.00926018
6032,0,0,1,46.9224453
6033,0,0,1,42.00839996
6034,0,0,1,47.17469215
6035,0,0,1,40.00926018
6036,0,0,1,43.009758
6037,0,0,1,40.0083065
6038,0,0,1,39.00885582
6039,0,0,1,41.00871086
6040,0,0,1,39.01004791
6041,0,0,1,40.00806808
6042,0,0,1,38.00916672
6043,0,0,1,41.01061821
6044,0,0,1,38.00678253
6045,0,0,1,40.00902176
6046,0,0,1,40.00878334
6047,0,0,1,38.00868988
6048,0,0,1,39.00909424
6049,0,0,1,40.0083065
6050,0,0,1,42.00863838
6051,0,0,1,39.00957108
6052,0,0,1,39.81518745
6053,0,0,1,40.00782967
6054,0,0,1,39.39890862
6055,0,0,1,38.00797462
6056,0,0,1,39.00837898
6057,0,0,1,41.00942612
6058,0,0,1,39.00885582
6059,0,0,1,40.00973701
6060,0,0,1,41.0091877
6061,0,0,1,39.0086174
6062,0,0,1,39.00837898
6063,0,0,1,39.00957108
6064,0,0,1,41.00871086
6065,0,0,1,39.29829597
6066,0,0,1,39.3705368
6067,0,0,1,42.02055931
6068,0,0,1,38.00082207
6069,0,0,1,39.01696205
6070,0,0,1,39.00837898
6071,0,0,1,42.00077057
6072,0,0,1,39.01767731
6073,0,0,1,39.99996185
6074,0,0,1,41.0182476
6075,0,0,1,39.00003433
6076,0,0,1,38.00845146
6077,0,0,1,39.00980949
6078,0,0,1,41.01729393
6079,0,0,1,39.00885582
6080,0,0,1,38.99979591
6081,0,0,1,41.01800919
6082,0,0,1,38.00940514
6083,0,0,1,39.00790215
6084,0,0,1,39.00027275
6085,0,0,1,42.00959206
6086,0,0,1,40.01832008
6087,0,0,1,40.00902176
6088,0,0,1,40.00902176
6089,0,0,1,212.0382786
6090,0,0,1,38.01751137
6091,0,0,1,38.00868988
6092,0,0,1,40.00067711
6093,0,0,1,38.5093689
6094,0,0,1,38.00845146
6095,0,0,1,41.00966454
6096,0,0,1,38.00821304
6097,0,0,1,39.00933266
6098,0,0,1,38.00916672
6099,0,0,1,41.00894928
6100,0,0,1,39.0086174
6101,0,0,1,38.00821304
6102,0,0,1,42.0088768
6103,0,0,1,39.01004791
6104,0,0,1,39.0086174
6105,0,0,1,38.00821304
6106,0,0,1,41.00942612
6107,0,0,1,42.00935364
6108,0,0,1,39.00814056
6109,0,0,1,41.01037979
6110,0,0,1,38.00773621
6111,0,0,1,38.00916672
6112,0,0,1,38.00821304
6113,0,0,1,41.00847244
6114,0,0,1,39.00885582
6115,0,0,1,40.0094986
6116,0,0,1,41.0091877
6117,0,0,1,38.0089283
6118,0,0,1,39.00790215
6119,0,0,1,38.00916672
6120,0,0,1,42.0088768
6121,0,0,1,42.00983047
6122,0,0,1,39.00885582
6123,0,0,1,40.00854492
6124,0,0,1,38.00916672
6125,0,0,1,39.00837898
6126,0,0,1,41.00966454
6127,0,0,1,39.00885582
6128,0,0,1,39.00885582
6129,0,0,1,40.0083065
6130,0,0,1,41.00942612
6131,0,0,1,40.00997543
6132,0,0,1,38.00725937
6133,0,0,1,41.00990295
6134,0,0,1,39.0086174
6135,0,0,1,39.0086174
6136,0,0,1,39.00957108
6137,0,0,1,41.00942612
6138,0,0,1,43.00832748
6139,0,0,1,43.00999641
6140,0,0,1,42.00983047
6141,0,0,1,40.00878334
6142,0,0,1,43.01023483
6143,0,0,1,43.00904274
6144,0,0,1,45.01199722
6145,0,0,1,42.00744629
6146,0,0,1,43.01047325
6147,0,0,1,46.00977898
6148,0,0,1,41.00894928
6149,0,0,1,42.01245308
6150,0,0,1,41.00704193
6151,0,0,1,42.01054573
6152,0,0,1,39.00694847
6153,0,0,1,39.00933266
6154,0,0,1,41.00966454
6155,0,0,1,39.00933266
6156,0,0,1,40.00806808
6157,0,0,1,42.00959206
6158,0,0,1,44.00992393
6159,0,0,1,40.00878334
6160,0,0,1,39.00885582
6161,0,0,1,45.01199722
6162,0,0,1,40.00735283
6163,0,0,1,40.0083065
6164,0,0,1,44.00920868
6165,0,0,1,41.01085663
6166,0,0,1,41.00728035
6167,0,0,1,40.00973701
6168,0,0,1,43.00904274
6169,0,0,1,39.00957108
6170,0,0,1,39.00837898
6171,0,0,1,40.0083065
6172,0,0,1,40.00902176
6173,0,0,1,39.00909424
6174,0,0,1,39.00885582
6175,0,0,1,41.00871086
6176,0,0,1,41.00894928
6177,0,0,1,39.00957108
6178,0,0,1,41.00871086
6179,0,0,1,40.00973701
6180,0,0,1,39.00885582
6181,0,0,1,39.00837898
6182,0,0,1,42.00863838
6183,0,0,1,39.00980949
6184,0,0,1,39.00837898
6185,0,0,1,40.01116753
6186,0,0,1,39.00694847
6187,0,0,1,38.00821304
6188,0,0,1,40.00782967
6189,0,0,1,39.00909424
6190,0,0,1,40.00854492
6191,0,0,1,42.01078415
6192,0,0,1,42.00959206
6193,0,0,1,38.00868988
6194,0,0,1,40.00854492
6195,0,0,1,40.00854492
6196,0,0,1,40.0083065
6197,0,0,1,39.01052475
6198,0,0,1,40.00735283
6199,0,0,1,41.00966454
6200,0,0,1,39.01004791
6201,0,0,1,40.00973701
6202,0,0,1,41.00751877
6203,0,0,1,38.00773621
6204,0,0,1,39.00957108
6205,0,0,1,38.00845146
6206,0,0,1,41.00990295
6207,0,0,1,39.0086174
6208,0,0,1,39.00909424
6209,0,0,1,42.00935364
6210,0,0,1,38.00868988
6211,0,0,1,40.00902176
6212,0,0,1,37.00780869
6213,0,0,1,41.01014137
6214,0,0,1,38.00845146
6215,0,0,1,40.00902176
6216,0,0,1,41.00871086
6217,0,0,1,39.0086174
6218,0,0,1,38.00916672
6219,0,0,1,39.00980949
6220,0,0,1,41.00799561
6221,0,0,1,38.00821304
6222,0,0,1,39.00933266
6223,0,0,1,41.00966454
6224,0,0,1,38.00940514
6225,0,0,1,42.00983047
6226,0,0,1,38.00702095
6227,0,0,1,41.00871086
6228,0,0,1,39.00957108
6229,0,0,1,38.00797462
6230,1,0,1,41.00894928
6231,1,0,1,38.00940514
6232,1,0,1,38.00773621
6233,1,0,1,39.01219368
6234,1,0,1,40.00616074
6235,1,0,1,38.0191803
6236,1,0,1,38.98882866
6237,1,0,1,40.5189991
6238,1,0,1,39.01219368
6239,1,0,1,39.00742531
6240,1,0,1,39.0086174
6241,1,0,1,42.01006889
6242,1,0,1,39.00885582
6243,1,0,1,39.0086174
6244,1,0,1,42.01817513
6245,1,0,1,39.00885582
6246,1,0,1,40.00020027
6247,1,0,1,38.00821304
6248,1,0,1,44.01016235
6249,1,0,1,47.01089859
6250,1,0,1,39.01743889
6251,1,0,1,41.00942612
6252,1,0,1,39.00051117
6253,1,0,1,39.00909424
6254,1,0,1,38.00749779
6255,1,0,1,43.01047325
6256,1,0,1,38.9995575
6257,1,0,1,38.00868988
6258,1,0,1,41.0091877
6259,1,0,1,39.00909424
6260,1,0,1,39.01791573
6261,1,0,1,36.99946404
6262,1,0,1,220.0496197
6263,1,0,1,41.0091877
6264,1,0,1,40.00854492
6265,1,0,1,38.00916672
6266,1,0,1,40.99988937
6267,1,0,1,38.00940514
6268,1,0,1,38.00821304
6269,1,1,0,40.00878334
6270,1,1,0,40.00926018
6271,1,1,0,39.0086174
6272,1,1,0,45.01056671
6273,1,1,0,40.00854492
6274,1,1,0,48.01130295
6275,1,1,0,45.00937462
6276,1,1,0,45.01008987
6277,1,1,0,41.00942612
6278,1,1,0,41.01014137
6279,1,1,0,46.00954056
6280,1,1,0,39.0086174
6281,1,1,0,41.00990295
6282,1,1,0,38.01774979
6283,1,1,0,42.00053215
6284,1,1,0,44.2700386
6285,1,1,0,39.00885582
6286,1,1,0,41.00871086
6287,1,1,0,39.01004791
6288,1,1,0,39.00718689
6289,1,1,0,39.00885582
6290,1,1,0,45.01199722
6291,1,1,0,40.0083065
6292,1,1,0,40.0094986
6293,1,1,0,43.00880432
6294,1,1,0,41.00990295
6295,1,1,0,40.00997543
6296,1,1,0,41.0091877
6297,1,1,0,43.00880432
6298,1,1,0,39.00837898
6299,1,1,0,40.01092911
6300,1,1,0,41.00799561
6301,1,1,0,40.00973701
6302,1,1,0,39.00742531
6303,1,1,0,40.00926018
6304,1,1,0,39.00909424
6305,1,1,0,39.00837898
6306,1,1,0,39.00909424
6307,1,1,0,42.00983047
6308,1,1,0,39.00885582
6309,1,1,0,39.00909424
6310,1,1,0,41.0091877
6311,1,1,0,39.00837898
6312,1,1,0,39.93415833
6313,1,1,0,39.00933266
6314,1,1,0,41.01037979
6315,1,1,0,39.00742531
6316,1,1,0,38.00797462
6317,1,1,0,41.01061821
6318,1,1,0,39.00909424
6319,1,1,0,38.00845146
6320,1,1,0,39.00790215
